StockCode,CurrentStock,ForecastDemand,ReorderQuantity
90074,8,25120.237709322257,25112.237709322257
90075,10,25120.237709322257,25110.237709322257
90076,12,25120.237709322257,25108.237709322257
90077,6,25120.237709322257,25114.237709322257
90078,9,25120.237709322257,25111.237709322257
90079,21,25120.237709322257,25099.237709322257
90081A,51,25120.237709322257,25069.237709322257
90081B,67,25120.237709322257,25053.237709322257
90081C,51,25120.237709322257,25069.237709322257
90082A,60,25120.237709322257,25060.237709322257
90082B,71,25120.237709322257,25049.237709322257
90082C,7,25120.237709322257,25113.237709322257
90082D,111,25120.237709322257,25009.237709322257
90083,52,25120.237709322257,25068.237709322257
90084,73,25120.237709322257,25047.237709322257
90085,313,25120.237709322257,24807.237709322257
90086,219,25120.237709322257,24901.237709322257
90087,352,25120.237709322257,24768.237709322257
90088,101,25120.237709322257,25019.237709322257
90089,117,25120.237709322257,25003.237709322257
90090,302,25120.237709322257,24818.237709322257
90091,8,25120.237709322257,25112.237709322257
90092,102,25120.237709322257,25018.237709322257
90093,210,25120.237709322257,24910.237709322257
90094,172,25120.237709322257,24948.237709322257
90095,8,25120.237709322257,25112.237709322257
90096,113,25120.237709322257,25007.237709322257
90098,141,25120.237709322257,24979.237709322257
90099,49,25120.237709322257,25071.237709322257
90100,30,25120.237709322257,25090.237709322257
90101,53,25120.237709322257,25067.237709322257
90102,19,25120.237709322257,25101.237709322257
90103,44,25120.237709322257,25076.237709322257
90104,155,25120.237709322257,24965.237709322257
90108,109,25120.237709322257,25011.237709322257
90111,10,25120.237709322257,25110.237709322257
90112,86,25120.237709322257,25034.237709322257
90114,207,25120.237709322257,24913.237709322257
90115,115,25120.237709322257,25005.237709322257
90116,108,25120.237709322257,25012.237709322257
90118,42,25120.237709322257,25078.237709322257
90119,98,25120.237709322257,25022.237709322257
90120A,94,25120.237709322257,25026.237709322257
90120B,108,25120.237709322257,25012.237709322257
90120C,111,25120.237709322257,25009.237709322257
90120D,134,25120.237709322257,24986.237709322257
90121A,1,25120.237709322257,25119.237709322257
90121B,26,25120.237709322257,25094.237709322257
90122A,56,25120.237709322257,25064.237709322257
90122B,46,25120.237709322257,25074.237709322257
90122C,54,25120.237709322257,25066.237709322257
90123A,37,25120.237709322257,25083.237709322257
90123B,28,25120.237709322257,25092.237709322257
90123C,27,25120.237709322257,25093.237709322257
90123D,29,25120.237709322257,25091.237709322257
90124A,30,25120.237709322257,25090.237709322257
90124B,40,25120.237709322257,25080.237709322257
90124C,22,25120.237709322257,25098.237709322257
90125A,149,25120.237709322257,24971.237709322257
90125B,44,25120.237709322257,25076.237709322257
90125C,92,25120.237709322257,25028.237709322257
90125D,136,25120.237709322257,24984.237709322257
90125E,18,25120.237709322257,25102.237709322257
90126A,20,25120.237709322257,25100.237709322257
90126B,3,25120.237709322257,25117.237709322257
90126C,21,25120.237709322257,25099.237709322257
90127A,14,25120.237709322257,25106.237709322257
90127B,2,25120.237709322257,25118.237709322257
90128A,48,25120.237709322257,25072.237709322257
90128B,41,25120.237709322257,25079.237709322257
90128C,18,25120.237709322257,25102.237709322257
90128D,14,25120.237709322257,25106.237709322257
90129A,156,25120.237709322257,24964.237709322257
90129B,150,25120.237709322257,24970.237709322257
90129C,110,25120.237709322257,25010.237709322257
90129D,69,25120.237709322257,25051.237709322257
90129E,133,25120.237709322257,24987.237709322257
90129F,87,25120.237709322257,25033.237709322257
90130A,28,25120.237709322257,25092.237709322257
90130B,66,25120.237709322257,25054.237709322257
90130C,26,25120.237709322257,25094.237709322257
90130D,13,25120.237709322257,25107.237709322257
90131,10,25120.237709322257,25110.237709322257
90132,8,25120.237709322257,25112.237709322257
90133,47,25120.237709322257,25073.237709322257
90134,127,25120.237709322257,24993.237709322257
90135,9,25120.237709322257,25111.237709322257
90135A,11,25120.237709322257,25109.237709322257
90136,4,25120.237709322257,25116.237709322257
90137,26,25120.237709322257,25094.237709322257
90138,25,25120.237709322257,25095.237709322257
90139,24,25120.237709322257,25096.237709322257
90140,10,25120.237709322257,25110.237709322257
90141A,21,25120.237709322257,25099.237709322257
90141B,14,25120.237709322257,25106.237709322257
90141C,16,25120.237709322257,25104.237709322257
90141D,7,25120.237709322257,25113.237709322257
90141E,10,25120.237709322257,25110.237709322257
90142A,5,25120.237709322257,25115.237709322257
90142B,1,25120.237709322257,25119.237709322257
90142C,1,25120.237709322257,25119.237709322257
90142D,11,25120.237709322257,25109.237709322257
90143,83,25120.237709322257,25037.237709322257
90144,53,25120.237709322257,25067.237709322257
90145,76,25120.237709322257,25044.237709322257
90146,41,25120.237709322257,25079.237709322257
90147,95,25120.237709322257,25025.237709322257
90148,28,25120.237709322257,25092.237709322257
90149,62,25120.237709322257,25058.237709322257
90150,13,25120.237709322257,25107.237709322257
90151,21,25120.237709322257,25099.237709322257
90152A,7,25120.237709322257,25113.237709322257
90152B,7,25120.237709322257,25113.237709322257
90152C,7,25120.237709322257,25113.237709322257
90154,59,25120.237709322257,25061.237709322257
90155,30,25120.237709322257,25090.237709322257
90156,25,25120.237709322257,25095.237709322257
90157,54,25120.237709322257,25066.237709322257
90158,79,25120.237709322257,25041.237709322257
90159,38,25120.237709322257,25082.237709322257
90160A,52,25120.237709322257,25068.237709322257
90160B,71,25120.237709322257,25049.237709322257
90160C,98,25120.237709322257,25022.237709322257
90160D,76,25120.237709322257,25044.237709322257
90161A,73,25120.237709322257,25047.237709322257
90161B,152,25120.237709322257,24968.237709322257
90161C,170,25120.237709322257,24950.237709322257
90161D,141,25120.237709322257,24979.237709322257
90162A,186,25120.237709322257,24934.237709322257
90162B,56,25120.237709322257,25064.237709322257
90162C,42,25120.237709322257,25078.237709322257
90162D,30,25120.237709322257,25090.237709322257
90163A,37,25120.237709322257,25083.237709322257
90163B,13,25120.237709322257,25107.237709322257
90164A,40,25120.237709322257,25080.237709322257
90164B,67,25120.237709322257,25053.237709322257
90165A,42,25120.237709322257,25078.237709322257
90165B,52,25120.237709322257,25068.237709322257
90166,41,25120.237709322257,25079.237709322257
90167,2227,25120.237709322257,22893.237709322257
90168,43,25120.237709322257,25077.237709322257
90169,42,25120.237709322257,25078.237709322257
90170,151,25120.237709322257,24969.237709322257
90171,47,25120.237709322257,25073.237709322257
90173,89,25120.237709322257,25031.237709322257
90174,51,25120.237709322257,25069.237709322257
90175A,108,25120.237709322257,25012.237709322257
90175B,37,25120.237709322257,25083.237709322257
90175C,39,25120.237709322257,25081.237709322257
90175D,60,25120.237709322257,25060.237709322257
90176A,10,25120.237709322257,25110.237709322257
90176B,5,25120.237709322257,25115.237709322257
90176C,10,25120.237709322257,25110.237709322257
90176D,11,25120.237709322257,25109.237709322257
90176E,4,25120.237709322257,25116.237709322257
90177A,19,25120.237709322257,25101.237709322257
90177B,31,25120.237709322257,25089.237709322257
90177C,40,25120.237709322257,25080.237709322257
90177D,48,25120.237709322257,25072.237709322257
90177E,29,25120.237709322257,25091.237709322257
90178A,30,25120.237709322257,25090.237709322257
90178B,16,25120.237709322257,25104.237709322257
90179A,12,25120.237709322257,25108.237709322257
90179B,11,25120.237709322257,25109.237709322257
90179C,20,25120.237709322257,25100.237709322257
90180A,45,25120.237709322257,25075.237709322257
90180B,18,25120.237709322257,25102.237709322257
90181A,14,25120.237709322257,25106.237709322257
90181B,27,25120.237709322257,25093.237709322257
90181C,5,25120.237709322257,25115.237709322257
90182A,9,25120.237709322257,25111.237709322257
90182B,6,25120.237709322257,25114.237709322257
90182C,19,25120.237709322257,25101.237709322257
90183A,54,25120.237709322257,25066.237709322257
90183B,29,25120.237709322257,25091.237709322257
90183C,13,25120.237709322257,25107.237709322257
90183c,1,25120.237709322257,25119.237709322257
90184A,47,25120.237709322257,25073.237709322257
90184B,74,25120.237709322257,25046.237709322257
90184C,75,25120.237709322257,25045.237709322257
90184c,1,25120.237709322257,25119.237709322257
90185A,56,25120.237709322257,25064.237709322257
90185B,68,25120.237709322257,25052.237709322257
90185C,68,25120.237709322257,25052.237709322257
90185D,72,25120.237709322257,25048.237709322257
90186A,77,25120.237709322257,25043.237709322257
90186B,58,25120.237709322257,25062.237709322257
90187A,8,25120.237709322257,25112.237709322257
90187B,22,25120.237709322257,25098.237709322257
90188,25,25120.237709322257,25095.237709322257
90189A,11,25120.237709322257,25109.237709322257
90189B,3,25120.237709322257,25117.237709322257
90190A,44,25120.237709322257,25076.237709322257
90190B,45,25120.237709322257,25075.237709322257
90190C,58,25120.237709322257,25062.237709322257
90191,40,25120.237709322257,25080.237709322257
90192,97,25120.237709322257,25023.237709322257
90194,33,25120.237709322257,25087.237709322257
90195A,75,25120.237709322257,25045.237709322257
90195B,62,25120.237709322257,25058.237709322257
90196A,24,25120.237709322257,25096.237709322257
90196B,20,25120.237709322257,25100.237709322257
90197B,64,25120.237709322257,25056.237709322257
90197D,10,25120.237709322257,25110.237709322257
90198A,146,25120.237709322257,24974.237709322257
90198B,106,25120.237709322257,25014.237709322257
90199A,25,25120.237709322257,25095.237709322257
90199B,37,25120.237709322257,25083.237709322257
90199C,106,25120.237709322257,25014.237709322257
90199D,22,25120.237709322257,25098.237709322257
90200A,185,25120.237709322257,24935.237709322257
90200B,186,25120.237709322257,24934.237709322257
90200C,215,25120.237709322257,24905.237709322257
90200D,338,25120.237709322257,24782.237709322257
90200E,214,25120.237709322257,24906.237709322257
90201A,130,25120.237709322257,24990.237709322257
90201B,156,25120.237709322257,24964.237709322257
90201C,119,25120.237709322257,25001.237709322257
90201D,134,25120.237709322257,24986.237709322257
90202A,31,25120.237709322257,25089.237709322257
90202B,24,25120.237709322257,25096.237709322257
90202C,32,25120.237709322257,25088.237709322257
90202D,48,25120.237709322257,25072.237709322257
90203,74,25120.237709322257,25046.237709322257
90204,51,25120.237709322257,25069.237709322257
90205A,42,25120.237709322257,25078.237709322257
90205C,78,25120.237709322257,25042.237709322257
90206A,16,25120.237709322257,25104.237709322257
90206C,82,25120.237709322257,25038.237709322257
90208,161,25120.237709322257,24959.237709322257
90209A,173,25120.237709322257,24947.237709322257
90209B,391,25120.237709322257,24729.237709322257
90209C,406,25120.237709322257,24714.237709322257
90210A,89,25120.237709322257,25031.237709322257
90210B,106,25120.237709322257,25014.237709322257
90210C,119,25120.237709322257,25001.237709322257
90210D,143,25120.237709322257,24977.237709322257
90211A,31,25120.237709322257,25089.237709322257
90211B,39,25120.237709322257,25081.237709322257
90212B,41,25120.237709322257,25079.237709322257
90212C,28,25120.237709322257,25092.237709322257
90214A,219,25120.237709322257,24901.237709322257
90214B,80,25120.237709322257,25040.237709322257
90214C,176,25120.237709322257,24944.237709322257
90214D,103,25120.237709322257,25017.237709322257
90214E,148,25120.237709322257,24972.237709322257
90214F,47,25120.237709322257,25073.237709322257
90214G,104,25120.237709322257,25016.237709322257
90214H,88,25120.237709322257,25032.237709322257
90214I,64,25120.237709322257,25056.237709322257
90214J,162,25120.237709322257,24958.237709322257
90214K,158,25120.237709322257,24962.237709322257
90214L,179,25120.237709322257,24941.237709322257
90214M,146,25120.237709322257,24974.237709322257
90214N,82,25120.237709322257,25038.237709322257
90214O,37,25120.237709322257,25083.237709322257
90214P,80,25120.237709322257,25040.237709322257
90214R,97,25120.237709322257,25023.237709322257
90214S,191,25120.237709322257,24929.237709322257
90214T,57,25120.237709322257,25063.237709322257
90214U,13,25120.237709322257,25107.237709322257
90214V,41,25120.237709322257,25079.237709322257
90214W,19,25120.237709322257,25101.237709322257
90214Y,69,25120.237709322257,25051.237709322257
90214Z,32,25120.237709322257,25088.237709322257
ADJUST,36,25120.237709322257,25084.237709322257
ADJUST2,3,25120.237709322257,25117.237709322257
AMAZONFEE,4,25120.237709322257,25116.237709322257
B,6,25120.237709322257,25114.237709322257
BANK CHARGES,35,25120.237709322257,25085.237709322257
C2,723,25120.237709322257,24397.237709322257
D,196,25120.237709322257,24924.237709322257
DCGS0003,13,25120.237709322257,25107.237709322257
DCGS0004,4,25120.237709322257,25116.237709322257
DCGS0037,1,25120.237709322257,25119.237709322257
DCGS0041,1,25120.237709322257,25119.237709322257
DCGS0044,1,25120.237709322257,25119.237709322257
DCGS0058,43,25120.237709322257,25077.237709322257
DCGS0062,1,25120.237709322257,25119.237709322257
DCGS0066N,4,25120.237709322257,25116.237709322257
DCGS0068,2,25120.237709322257,25118.237709322257
DCGS0069,5,25120.237709322257,25115.237709322257
DCGS0070,2,25120.237709322257,25118.237709322257
DCGS0072,4,25120.237709322257,25116.237709322257
DCGS0075,1,25120.237709322257,25119.237709322257
DCGS0076,18,25120.237709322257,25102.237709322257
DCGSSBOY,177,25120.237709322257,24943.237709322257
DCGSSGIRL,192,25120.237709322257,24928.237709322257
DOT,2941,25120.237709322257,22179.237709322257
M,10058,25120.237709322257,15062.237709322257
PADS,18,25120.237709322257,25102.237709322257
POST,10411,25120.237709322257,14709.237709322257
S,3,25120.237709322257,25117.237709322257
SP1002,5,25120.237709322257,25115.237709322257
TEST001,60,25120.237709322257,25060.237709322257
TEST002,2,25120.237709322257,25118.237709322257
gift_0001_10,55,25120.237709322257,25065.237709322257
gift_0001_20,53,25120.237709322257,25067.237709322257
